label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
HELLO,0.429910272359848,0.4555785655975342,1.0707805842002927e-07,0.3885941207408905,0.43476051092147827,-0.017361335456371307,0.3610517084598541,0.3793141841888428,-0.02365611493587494,0.3728121817111969,0.3317745327949524,-0.028864361345767975,0.4002187252044678,0.322367787361145,-0.033164724707603455,0.3683549165725708,0.3109373152256012,-0.00812466349452734,0.3614971935749054,0.25015896558761597,-0.017261570319533348,0.36063843965530396,0.21301010251045227,-0.025384660810232162,0.3624374568462372,0.18229305744171143,-0.03271229565143585,0.3895946741104126,0.304210901260376,-0.009003651328384876,0.3816145360469818,0.23630881309509277,-0.017948735505342484,0.37926608324050903,0.19215945899486542,-0.026080895215272903,0.37923723459243774,0.15567612648010254,-0.03222711756825447,0.4118083119392395,0.3093689978122711,-0.01292587909847498,0.4074315130710602,0.24509593844413757,-0.02391762100160122,0.4061860740184784,0.20251807570457458,-0.03346806392073631,0.4066612720489502,0.16602879762649536,-0.039715126156806946,0.4366612732410431,0.32570332288742065,-0.01879768818616867,0.43220630288124084,0.27433881163597107,-0.030624667182564735,0.4317002594470978,0.2404237985610962,-0.03806376829743385,0.4329172968864441,0.20927521586418152,-0.04298245161771774
HELLO,0.31667274236679077,0.4600762128829956,2.1031173957908322e-07,0.2792428135871887,0.45363426208496094,-0.01603718288242817,0.2492305040359497,0.40967729687690735,-0.02480364218354225,0.2552522122859955,0.3654148280620575,-0.03255651146173477,0.2792964279651642,0.3480277955532074,-0.03974340856075287,0.2455091029405594,0.33386167883872986,-0.016330797225236893,0.2328915297985077,0.2715519070625305,-0.029693877324461937,0.2292429655790329,0.23193100094795227,-0.03999019041657448,0.22944511473178864,0.19888243079185486,-0.04784104973077774,0.26638123393058777,0.3241323232650757,-0.01889895088970661,0.25278228521347046,0.254633367061615,-0.030607817694544792,0.24766135215759277,0.2080821543931961,-0.03955043852329254,0.2456904500722885,0.16899973154067993,-0.04579528793692589,0.2890554368495941,0.3272046148777008,-0.02372577413916588,0.2803620994091034,0.26150375604629517,-0.035225581377744675,0.2768360674381256,0.21880166232585907,-0.04382389783859253,0.2753908038139343,0.18217433989048004,-0.0495712012052536,0.3134828209877014,0.3409191071987152,-0.030237220227718353,0.3063308894634247,0.290482759475708,-0.04167480394244194,0.30277591943740845,0.2572743892669678,-0.0474773645401001,0.3009595274925232,0.22711294889450073,-0.051093582063913345
HELLO,0.16181983053684235,0.5387647151947021,2.0998992056320276e-07,0.2018260359764099,0.5191819071769714,-0.015687359496951103,0.2237916737794876,0.46774718165397644,-0.020554564893245697,0.2056991010904312,0.42433398962020874,-0.02440590038895607,0.1749628633260727,0.40982258319854736,-0.029025699943304062,0.2313155084848404,0.40318140387535095,-0.011656501330435276,0.24241621792316437,0.33834773302078247,-0.021459195762872696,0.24658219516277313,0.2975808382034302,-0.0313386395573616,0.24863727390766144,0.26243430376052856,-0.03916569799184799,0.2066977173089981,0.3876711130142212,-0.013531435281038284,0.2192825973033905,0.3194648325443268,-0.020961133763194084,0.22627271711826324,0.2713581621646881,-0.031076323240995407,0.23104631900787354,0.2319740653038025,-0.03887704014778137,0.18057483434677124,0.38804808259010315,-0.017374392598867416,0.19174644351005554,0.32282453775405884,-0.025037802755832672,0.1993945986032486,0.2832324802875519,-0.0348539836704731,0.20522060990333557,0.24962007999420166,-0.04158736392855644,0.15176922082901,0.4009031057357788,-0.02293289452791214,0.16015438735485077,0.3521580994129181,-0.029894722625613213,0.16710466146469116,0.3231675922870636,-0.033646322786808014,0.17322415113449097,0.2987155318260193,-0.03630439564585686
HELLO,0.2678496539592743,0.41467881202697754,2.391102498222608e-07,0.31341663002967834,0.393726646900177,-0.016788732260465622,0.3402334451675415,0.3406573235988617,-0.021298639476299286,0.32492685317993164,0.2913714647293091,-0.024879874661564827,0.29572242498397827,0.26830780506134033,-0.028735466301441193,0.347782701253891,0.2653362452983856,-0.006587548181414604,0.3604607880115509,0.1981460005044937,-0.015772735700011253,0.3660948872566223,0.1555105745792389,-0.026080498471856117,0.3694877624511719,0.11831887066364288,-0.03433207795023918,0.32201117277145386,0.24840183556079865,-0.008304937742650509,0.3360004127025604,0.1738530993461609,-0.015137545764446259,0.34456801414489746,0.12362992763519287,-0.02542269229888916,0.35018065571784973,0.08283659815788269,-0.033469799906015396,0.2944530248641968,0.24715639650821686,-0.012758166529238224,0.30775222182273865,0.1784665435552597,-0.021179217845201492,0.31583672761917114,0.13681557774543762,-0.031685467809438705,0.3213544189929962,0.10132002830505371,-0.03863116726279259,0.2645891308784485,0.25858238339424133,-0.019172977656126022,0.2758820652961731,0.20884843170642853,-0.02668336033821106,0.28211739659309387,0.17897674441337585,-0.030852852389216423,0.2861246168613434,0.15282070636749268,-0.03377572447061539
HELLO,0.4071477949619293,0.4722353219985962,1.863135850044273e-07,0.4463586211204529,0.44909751415252686,-0.012296320870518684,0.4681720733642578,0.39482581615448,-0.016108501702547073,0.45601779222488403,0.34981343150138855,-0.01971273683011532,0.42873549461364746,0.3286231756210327,-0.02436949871480465,0.46584010124206543,0.3215872049331665,-0.008540436625480652,0.47190243005752563,0.2592494487762451,-0.01944464072585106,0.47285452485084534,0.21880275011062622,-0.0300974790006876,0.47135886549949646,0.18324606120586395,-0.03804842755198479,0.4424220621585846,0.3106546998023987,-0.012494886294007301,0.4478360712528229,0.23342983424663544,-0.02156117372214794,0.4510200023651123,0.1822105497121811,-0.032257623970508575,0.45133495330810547,0.1412586122751236,-0.04015582799911499,0.4176695942878723,0.31540384888648987,-0.018283182755112648,0.422826886177063,0.24505352973937988,-0.02859918214380741,0.4253358840942383,0.20015200972557068,-0.03894820809364319,0.42597973346710205,0.16343551874160767,-0.04541611671447754,0.39188075065612793,0.3329009711742401,-0.02524893917143345,0.3973613977432251,0.2806265950202942,-0.03408868983387947,0.3999638855457306,0.24919843673706055,-0.03804640471935272,0.4003918170928955,0.2220233827829361,-0.04047003388404846
HELLO,0.6047918796539307,0.4701743721961975,3.565688899698216e-08,0.646790087223053,0.44920775294303894,-0.010004687123000622,0.6750640869140625,0.39906811714172363,-0.014176429249346256,0.6643668413162231,0.3517719805240631,-0.018963279202580452,0.6344014406204224,0.33547845482826233,-0.02493983693420887,0.6698228120803833,0.3098374307155609,-0.005806848406791687,0.6777722239494324,0.24453818798065186,-0.01682211458683014,0.677016019821167,0.20669840276241302,-0.029200363904237747,0.6738797426223755,0.17130081355571747,-0.03876015916466713,0.6482774019241333,0.30212196707725525,-0.011618820019066334,0.6578010320663452,0.22521939873695374,-0.0186470877379179,0.661464512348175,0.17803449928760529,-0.029756398871541023,0.6602025032043457,0.1380765736103058,-0.03950538858771324,0.6267016530036926,0.31030556559562683,-0.01928604021668434,0.6298192739486694,0.24033161997795105,-0.026881208643317223,0.6324540972709656,0.19666968286037445,-0.03748330846428871,0.6314642429351807,0.16109080612659454,-0.04567961394786835,0.6041172742843628,0.33070865273475647,-0.028365861624479294,0.6037362217903137,0.2734836935997009,-0.034318748861551285,0.6036214828491211,0.23871032893657684,-0.038096342235803604,0.6011700630187988,0.2084304690361023,-0.041857924312353134
HELLO,0.833543062210083,0.4971325397491455,3.173924056909527e-08,0.8070020079612732,0.4524081349372864,-0.028000561520457268,0.7993492484092712,0.3904394209384918,-0.037514761090278625,0.8268564939498901,0.34290388226509094,-0.044153641909360886,0.861171305179596,0.33148816227912903,-0.04865682125091553,0.792644202709198,0.30910524725914,-0.013453328050673008,0.7887073159217834,0.23114702105522156,-0.02607128955423832,0.788751482963562,0.18353065848350525,-0.037583690136671066,0.7884608507156372,0.14294661581516266,-0.04709388688206673,0.8196412920951843,0.30208635330200195,-0.008721140213310719,0.8134626746177673,0.21919377148151398,-0.020033996552228928,0.8113188743591309,0.1650395542383194,-0.030421998351812363,0.8081038594245911,0.11857520043849945,-0.038313575088977814,0.8455179333686829,0.3109254837036133,-0.00789821520447731,0.8406080603599548,0.2359117567539215,-0.020200790837407112,0.8374652862548828,0.18793198466300964,-0.029632670804858208,0.8336098790168762,0.14416010677814484,-0.03593976050615311,0.8717972040176392,0.3329983055591583,-0.010189469903707504,0.8712380528450012,0.27743202447891235,-0.0207713283598423,0.869170606136322,0.2392897754907608,-0.026213975623250008,0.8670636415481567,0.20520401000976562,-0.029800213873386383
HELLO,0.6140997409820557,0.48479923605918884,1.8288502934282747e-09,0.58064204454422,0.4496779143810272,-0.02286316640675068,0.5617460608482361,0.38798052072525024,-0.03423815593123436,0.5847594141960144,0.343813955783844,-0.04443755000829697,0.6182846426963806,0.32979831099510193,-0.053761620074510574,0.5666994452476501,0.2967747747898102,-0.020059354603290558,0.5594573616981506,0.21648943424224854,-0.03740451857447624,0.5575360059738159,0.16589201986789703,-0.050663694739341736,0.557673990726471,0.12287387251853943,-0.061458952724933624,0.5954412221908569,0.292098730802536,-0.021301280707120895,0.5869167447090149,0.20069384574890137,-0.037607137113809586,0.5834022164344788,0.14170926809310913,-0.049874939024448395,0.581928551197052,0.09010834991931915,-0.058990757912397385,0.6229952573776245,0.3037360608577728,-0.02558315545320511,0.6138341426849365,0.2204088568687439,-0.04261535406112671,0.6083512306213379,0.16696089506149292,-0.053809504956007004,0.605172872543335,0.1186741441488266,-0.06124774366617203,0.651004433631897,0.3304956257343292,-0.032210107892751694,0.6431803107261658,0.26929572224617004,-0.04811597988009453,0.6383906006813049,0.22775274515151978,-0.05613124370574951,0.6358086466789246,0.19052717089653015,-0.06137380003929138
HELLO,0.4509570002555847,0.48717477917671204,2.6376793016424926e-07,0.41103625297546387,0.47078871726989746,-0.01976506970822811,0.3805163502693176,0.41070806980133057,-0.03180308640003204,0.3943559527397156,0.36310282349586487,-0.04271821305155754,0.42701467871665955,0.35383811593055725,-0.05342249944806099,0.37864425778388977,0.3181644380092621,-0.024477723985910416,0.3698291480541229,0.23463499546051025,-0.042908236384391785,0.36494138836860657,0.17898763716220856,-0.05639685317873955,0.36226996779441833,0.13410945236682892,-0.06686503440141678,0.40371862053871155,0.31255051493644714,-0.028885066509246826,0.3910753130912781,0.2227725088596344,-0.046964794397354126,0.3862565755844116,0.1598045527935028,-0.06115954369306564,0.3837818503379822,0.10543236136436462,-0.07055103778839111,0.4299811124801636,0.3214814364910126,-0.035389482975006104,0.41995495557785034,0.23799484968185425,-0.05283530801534653,0.41577816009521484,0.18085956573486328,-0.06577087938785553,0.41326916217803955,0.13083572685718536,-0.07386050373315811,0.459047794342041,0.3432111144065857,-0.04366614297032356,0.45064860582351685,0.28003954887390137,-0.060483772307634354,0.4463726282119751,0.23639842867851257,-0.06882508099079132,0.4449473023414612,0.1966799795627594,-0.07351569831371307
HELLO,0.35245853662490845,0.45563116669654846,3.922832547686994e-07,0.31420356035232544,0.4513959288597107,-0.01715843938291073,0.2795238792896271,0.3959618806838989,-0.027479199692606926,0.2894304394721985,0.34771138429641724,-0.036403294652700424,0.3265216052532196,0.33800458908081055,-0.04543594270944595,0.2853292226791382,0.30280861258506775,-0.020069831982254982,0.276980459690094,0.23496918380260468,-0.03444208204746246,0.2722928524017334,0.18774811923503876,-0.04712708666920662,0.2682420611381531,0.14735253155231476,-0.057475101202726364,0.3110411465167999,0.2941107749938965,-0.02471020072698593,0.3015355169773102,0.22116801142692566,-0.03790617734193802,0.2959681749343872,0.1674254685640335,-0.050230059772729874,0.2903439998626709,0.11976750195026398,-0.05844573676586151,0.33662497997283936,0.3024945557117462,-0.03108850121498108,0.32566994428634644,0.2318645566701889,-0.045208271592855453,0.3185960054397583,0.17683346569538116,-0.05712692812085152,0.3135209381580353,0.12683577835559845,-0.06459487974643707,0.3614920973777771,0.3256644606590271,-0.039040692150592804,0.3523874580860138,0.26538869738578796,-0.053404975682497025,0.34809204936027527,0.22217343747615814,-0.06023763492703438,0.3467802405357361,0.18187187612056732,-0.06390462815761566
HELLO,0.3534119725227356,0.468097448348999,2.7055861551161797e-07,0.31109127402305603,0.4518037438392639,-0.016107521951198578,0.27752453088760376,0.39282816648483276,-0.025627007707953453,0.28264081478118896,0.3433574438095093,-0.03516305610537529,0.3128834068775177,0.32673630118370056,-0.04412781447172165,0.28123539686203003,0.2981233596801758,-0.015301619656383991,0.27347034215927124,0.2228371649980545,-0.031056994572281837,0.27025526762008667,0.17490047216415405,-0.04358185827732086,0.27014458179473877,0.1332865208387375,-0.053710781037807465,0.30011066794395447,0.2924897372722626,-0.02066946215927601,0.28671151399612427,0.20942983031272888,-0.03601517528295517,0.2833111584186554,0.15171095728874207,-0.047846268862485886,0.28347834944725037,0.09949883818626404,-0.055981434881687164,0.32176467776298523,0.301146537065506,-0.028604574501514435,0.31147462129592896,0.22231416404247284,-0.043932486325502396,0.30903360247612,0.1714567244052887,-0.05442390590906143,0.30865365266799927,0.1249651163816452,-0.061286069452762604,0.34674274921417236,0.32125645875930786,-0.03849323093891144,0.33801206946372986,0.26255470514297485,-0.052931733429431915,0.33456963300704956,0.2236078977584839,-0.06014111265540123,0.33380982279777527,0.18633487820625305,-0.06479962170124054
HELLO,0.34158992767333984,0.6685333251953125,2.0818094981223112e-07,0.39326369762420654,0.6226258277893066,-0.016757717356085777,0.4236416816711426,0.5516061782836914,-0.023995811119675636,0.3962610065937042,0.5013734102249146,-0.031936164945364,0.35186395049095154,0.5004145503044128,-0.04114712402224541,0.40300971269607544,0.4322992265224457,-0.005361881572753191,0.4059617817401886,0.34790000319480896,-0.017549870535731316,0.40557512640953064,0.2977917492389679,-0.032649699598550797,0.4056656062602997,0.25212639570236206,-0.0456865169107914,0.36979010701179504,0.4269925355911255,-0.012038934975862503,0.3749149739742279,0.3340362012386322,-0.021494422107934952,0.3780859112739563,0.2744985520839691,-0.03673776239156723,0.3788834512233734,0.22304198145866394,-0.050145186483860016,0.3395844101905823,0.440297931432724,-0.02173656038939953,0.34127581119537354,0.35053059458732605,-0.0321616493165493,0.3442901074886322,0.29582786560058594,-0.0458647795021534,0.34494319558143616,0.24879859387874603,-0.05632023513317108,0.3093629479408264,0.4694223999977112,-0.033917684108018875,0.3115520477294922,0.39730289578437805,-0.04251057654619217,0.3148079812526703,0.35167747735977173,-0.04838097095489502,0.3167707324028015,0.3096775412559509,-0.05398400127887726
HELLO,0.5930523872375488,0.6578865051269531,2.5183572915921104e-07,0.6364215612411499,0.6249147057533264,-0.01221224945038557,0.6652699708938599,0.5700353384017944,-0.01907387189567089,0.6518495678901672,0.531347393989563,-0.027021843940019608,0.6119389533996582,0.527306318283081,-0.03706398233771324,0.6417988538742065,0.45800331234931946,-0.01123250462114811,0.6417981386184692,0.38411033153533936,-0.024551019072532654,0.6449439525604248,0.3366910219192505,-0.03795638307929039,0.648135244846344,0.29454535245895386,-0.049265917390584946,0.6148527264595032,0.45850858092308044,-0.020021969452500343,0.6157106757164001,0.3722805976867676,-0.03221092373132706,0.6213239431381226,0.3159889876842499,-0.046770136803388596,0.626325249671936,0.26835381984710693,-0.05889905244112015,0.5896895527839661,0.4755561947822571,-0.03063637763261795,0.5882742404937744,0.3947347104549408,-0.04359212517738342,0.5908536314964294,0.34333378076553345,-0.05664418265223503,0.5937458872795105,0.30064839124679565,-0.06603968143463135,0.5638540387153625,0.5058223009109497,-0.04288163781166077,0.5623371005058289,0.4418385326862335,-0.054741326719522476,0.5656550526618958,0.39979836344718933,-0.06194709986448288,0.5693063735961914,0.3615833520889282,-0.06773317605257034
